symbol,company_name,exchange,sector,market_cap
SLDE,Slide Insurance Holdings Inc. Common Stock,NASDAQ,Finance,2111326904
SLDP,Solid Power Inc. Class A Common Stock,NASDAQ,Miscellaneous,776837197
SLDPW,Solid Power Inc. Warrant,NASDAQ,Miscellaneous,72407513
SLE,Super League Enterprise Inc. Common Stock,NASDAQ,Consumer Discretionary,5856400
SLGB,Smart Logistics Global Limited Ordinary Shares,NASDAQ,Industrials,25176500
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,NASDAQ,Health Care,218327598
SLM,SLM Corporation Common Stock,NASDAQ,Finance,4245228317
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,NASDAQ,Finance,14140702765
SLMT,Brera Holdings PLC Class B Ordinary Shares,NASDAQ,Consumer Discretionary,63611539
SLN,Silence Therapeutics Plc American Depository Share,NASDAQ,Health Care,341172000
SLNG,Stabilis Solutions Inc. Common Stock,NASDAQ,Utilities,81637761
SLNH,Soluna Holdings Inc. Common Stock,NASDAQ,Technology,189405054
SLNHP,Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ,NASDAQ,Technology,1282724524
SLNO,Soleno Therapeutics Inc. Common Stock,NASDAQ,Health Care,2730929914
SLP,Simulations Plus Inc. Common Stock,NASDAQ,Technology,306113052
SLRC,SLR Investment Corp. Common Stock,NASDAQ,Finance,869600866
SLS,SELLAS Life Sciences Group Inc. Common Stock,NASDAQ,Health Care,926353521
SLSN,Solesence Inc. Common Stock,NASDAQ,Consumer Discretionary,90762692
SLXN,Silexion Therapeutics Corp Ordinary Shares,NASDAQ,Health Care,2579291
SMBC,Southern Missouri Bancorp Inc. Common Stock,NASDAQ,Finance,753807813
SMCI,Super Micro Computer Inc. Common Stock,NASDAQ,Technology,16723784830
SMID,Smith-Midland Corporation Common Stock,NASDAQ,Industrials,180422836
SMMT,Summit Therapeutics Inc. Common Stock ,NASDAQ,Health Care,13179241712
SMPL,The Simply Good Foods Company Common Stock,NASDAQ,Consumer Staples,1172737751
SMSI,Smith Micro Software Inc. Common Stock,NASDAQ,Technology,22746093
SMTC,Semtech Corporation Common Stock,NASDAQ,Technology,9972563057
SMTI,Sanara MedTech Inc. Common Stock,NASDAQ,Health Care,174038735
SMTK,SmartKem Inc. Common Stock,NASDAQ,Technology,5932574
SMX,SMX (Security Matters) Public Limited Company Ordinary Shares,NASDAQ,Technology,4811160
SMXT,Solarmax Technology Inc. Common Stock,NASDAQ,Consumer Discretionary,32903380
SMXWW,SMX (Security Matters) Public Limited Company Warrant,NASDAQ,Technology,193059
SNAL,Snail Inc. Class A Common Stock,NASDAQ,Technology,25146981
SNBR,Sleep Number Corporation Common Stock,NASDAQ,Consumer Discretionary,61639685
SNCY,Sun Country Airlines Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,827579914
SND,Smart Sand Inc. Common Stock,NASDAQ,Industrials,232122677
SNDK,Sandisk Corporation Common Stock,NASDAQ,Technology,1.86E+11
SNDL,SNDL Inc. Common Shares,NASDAQ,Health Care,368064000
SNDX,Syndax Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,1768375122
SNES,SenesTech Inc. Common Stock,NASDAQ,Industrials,7898616
SNEX,StoneX Group Inc. Common Stock,NASDAQ,Finance,8332219718
SNFCA,Security National Financial Corporation Class A Common Stock,NASDAQ,Finance,252654200
SNGX,Soligenix Inc. Common Stock,NASDAQ,Health Care,3555597
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,2223862
SNPS,Synopsys Inc. Common Stock,NASDAQ,Technology,95302108433
SNSE,Sensei Biotherapeutics Inc. Common Stock,NASDAQ,Health Care,35786891
SNT,Senstar Technologies Corporation Common Shares,NASDAQ,Telecommunications,64148296
SNTG,Sentage Holdings Inc. Class A Ordinary Shares,NASDAQ,Finance,5288038
SNTI,Senti Biosciences Holdings Inc. Common Stock,NASDAQ,Health Care,29356803
SNWV,SANUWAVE Health Inc. Common Stock,NASDAQ,Health Care,134475989
SNY,Sanofi ADS,NASDAQ,Health Care,1.06E+11
SNYR,Synergy CHC Corp. Common Stock,NASDAQ,Health Care,4799252
SOBR,SOBR Safe Inc. Common Stock,NASDAQ,Consumer Discretionary,2385592
SOCA,Solarius Capital Acquisition Corp. Class A Ordinary Share,NASDAQ,,0
SOFI,SoFi Technologies Inc. Common Stock  ,NASDAQ,Finance,20780309560
SOGP,Sound Group Inc. American Depositary Shares,NASDAQ,Technology,64302719
SOHU,Sohu.com Limited American Depositary Shares,NASDAQ,Technology,405373292
SOLS,Solstice Advanced Materials Inc. Common Stock ,NASDAQ,Industrials,12873553698
SONM,DNA X Inc. Common Stock,NASDAQ,Utilities,7262748
SONO,Sonos Inc. Common Stock,NASDAQ,Consumer Staples,1797376410
SOPA,Society Pass Incorporated Common Stock,NASDAQ,Real Estate,5233900
SOPH,SOPHiA GENETICS SA Ordinary Shares,NASDAQ,Health Care,379127434
SORA,AsiaStrategy Ordinary Shares,NASDAQ,Industrials,70613760
SORN,Soren Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
SORNW,Soren Acquisition Corp. Warrant,NASDAQ,Finance,0
SOTK,Sono-Tek Corporation Common Stock,NASDAQ,Technology,77138010
SOUN,SoundHound AI Inc Class A Common Stock,NASDAQ,Technology,4036209221
SOUNW,SoundHound AI Inc. Warrant,NASDAQ,Technology,1406493182
SOWG,Sow Good Inc. Common Stock,NASDAQ,Consumer Staples,35294026
SPAI,Safe Pro Group Inc. Common Stock,NASDAQ,Health Care,94003137
SPCB,SuperCom Ltd. Ordinary Shares (Israel),NASDAQ,Technology,50365710
SPEG,Silver Pegasus Acquisition Corp Class A Ordinary Shares,NASDAQ,,0
SPEGR,Silver Pegasus Acquisition Corp Rights.,NASDAQ,,0
SPFI,South Plains Financial Inc. Common Stock,NASDAQ,Finance,652703274
SPHL,Springview Holdings Ltd Class A Ordinary Shares,NASDAQ,Consumer Discretionary,31635908
SPKL,Spark I Acquisition Corp. Class A Ordinary Share,NASDAQ,,0
SPOK,Spok Holdings Inc. Common Stock,NASDAQ,Telecommunications,225161968
SPPL,SIMPPLE LTD. Ordinary Shares,NASDAQ,Consumer Discretionary,25346217
SPRB,Spruce Biosciences Inc. Common Stock,NASDAQ,Health Care,81458193
SPRC,SciSparc Ltd. Ordinary Shares,NASDAQ,Health Care,4147413
SPRO,Spero Therapeutics Inc. Common Stock,NASDAQ,Health Care,144753733
SPRY,ARS Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,876824810
SPSC,SPS Commerce Inc. Common Stock,NASDAQ,Technology,2149161575
SPT,Sprout Social Inc Class A Common Stock,NASDAQ,Technology,402032005
SPTX,Seaport Therapeutics Inc. Common Stock,NASDAQ,Health Care,861352889
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,52976556
SPWR,SunPower Inc. Common Stock,NASDAQ,Technology,131718880
SPWRW,SunPower Inc. Warrants,NASDAQ,Technology,23114130
SQFT,Presidio Property Trust Inc. Class A Common Stock,NASDAQ,Real Estate,5175624
SQFTP,Presidio Property Trust Inc. 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock $0.01 par value per share,NASDAQ,Real Estate,9630409
SQFTW,Presidio Property Trust Inc. Series A Common Stock Purchase Warrants,NASDAQ,Real Estate,25229
SRAD,Sportradar Group AG Class A Ordinary Shares,NASDAQ,Technology,4059080879
SRBK,SR Bancorp Inc. Common stock,NASDAQ,Finance,153372611
SRCE,1st Source Corporation Common Stock,NASDAQ,Finance,1758473176
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),NASDAQ,Health Care,2326788058
SRRK,Scholar Rock Holding Corporation Common Stock,NASDAQ,Health Care,5545151661
SRTA,Strata Critical Medical Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,423588781
SRTAW,Strata Critical Medical Inc. Warrants,NASDAQ,Consumer Discretionary,587837
SRTS,Sensus Healthcare Inc. Common Stock,NASDAQ,Health Care,65189754
SRZN,Surrozen Inc. Common Stock,NASDAQ,Health Care,368378693
SRZNW,Surrozen Inc. Warrant,NASDAQ,Health Care,292911
SSAC,SPACSphere Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
SSACR,SPACSphere Acquisition Corp. Rights,NASDAQ,Finance,0
SSBI,Summit State Bank Common Stock,NASDAQ,Finance,89286479
SSEA,"Starry Sea Acquisition Corp	Ordinary Shares",NASDAQ,,0
SSEAR,Starry Sea Acquisition Corp Rights,NASDAQ,,0
SSEAU,Starry Sea Acquisition Corp Unit,NASDAQ,Finance,0
SSII,SS Innovations International Inc. Common Stock,NASDAQ,Health Care,810532717
SSM,Sono Group N.V. Ordinary Shares,NASDAQ,,
SSNC,SS&C Technologies Holdings Inc. Common Stock,NASDAQ,Technology,16672940520
SSP,E.W. Scripps Company (The) Class A Common Stock,NASDAQ,Industrials,432680167
SSRM,SSR Mining Inc. Common Stock,NASDAQ,Industrials,5803536929
SSSS,SuRo Capital Corp. Common Stock,NASDAQ,Finance,352419046
SSSSL,SuRo Capital Corp. 6.00% Notes due 2026,NASDAQ,Finance,598769735
SSTI,SoundThinking Inc. Common Stock,NASDAQ,Technology,91066177
SSYS,Stratasys Ltd. Ordinary Shares (Israel),NASDAQ,Technology,753147991
STAA,STAAR Surgical Company Common Stock,NASDAQ,Health Care,1351202920
STAK,STAK Inc. Class A Ordinary Shares,NASDAQ,Consumer Discretionary,12594747
STBA,S&T Bancorp Inc. Common Stock,NASDAQ,Finance,1606150876
STEP,StepStone Group Inc. Class A Common Stock,NASDAQ,Finance,6434730612
STEX,Streamex Corp. Common Stock,NASDAQ,Health Care,99187521
STFS,Star Fashion Culture Holdings Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,4822750
STGW,Stagwell Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,1566501750
STHO,Star Holdings Shares of Beneficial Interest,NASDAQ,Real Estate,99611465
STI,Solidion Technology Inc. Common Stock,NASDAQ,Miscellaneous,35939969
STIM,Neuronetics Inc. Common Stock,NASDAQ,Health Care,140550606
STKE,Sol Strategies Inc. Common Shares,NASDAQ,,48545758
STKH,Steakholder Foods Ltd. American Depositary Shares,NASDAQ,Consumer Staples,2333212
STKS,The ONE Group Hospitality Inc. Common Stock,NASDAQ,Consumer Discretionary,55548740
STLD,Steel Dynamics Inc.,NASDAQ,Industrials,33142981329
STNE,StoneCo Ltd. Class A Common Shares,NASDAQ,Technology,2636593970
STOK,Stoke Therapeutics Inc. Common Stock,NASDAQ,Health Care,2128425583
STRA,Strategic Education Inc. Common Stock,NASDAQ,Real Estate,1740515606
STRC,Strategy Inc Variable Rate Series A Perpetual Stretch Preferred Stock,NASDAQ,Technology,34665285786
STRD,Strategy Inc 10.00% Series A Perpetual Stride Preferred Stock,NASDAQ,Technology,26788861172
STRF,Strategy Inc 10.00% Series A Perpetual Strife Preferred Stock,NASDAQ,Technology,34977429430
STRK,Strategy Inc 8.00% Series A Perpetual Strike Preferred Stock,NASDAQ,Technology,26983083884
STRL,Sterling Infrastructure Inc. Common Stock,NASDAQ,Industrials,16245141846
STRO,Sutro Biopharma Inc. Common Stock,NASDAQ,Health Care,636041182
STRR,Star Equity Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,35478995
STRRP,Star Equity Holdings Inc. 10% Series A Cumulative Perpetual Preferred Stock,NASDAQ,,37303735
STRS,Stratus Properties Inc. Common Stock,NASDAQ,Real Estate,236681866
STRT,STRATTEC SECURITY CORPORATION Common Stock,NASDAQ,Consumer Discretionary,294089180
STRZ,Starz Entertainment Corp. Common Shares,NASDAQ,Consumer Discretionary,325204460
STSS,Sharps Technology Inc. Common Stock,NASDAQ,Health Care,70756165
STSSW,Sharps Technology Inc. Warrant,NASDAQ,Finance,1256599
STTK,Shattuck Labs Inc. Common Stock,NASDAQ,Health Care,523025966
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),NASDAQ,Technology,1.66E+11
SUGP,SU Group Holdings Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,6152042
SUIG,Sui Group Holdings Limited Common Stock,NASDAQ,Finance,121348538
SUMA,SUMA Acquisition Corporation Class A Ordinary Shares,NASDAQ,,0
SUMAR,SUMA Acquisition Corporation Rights,NASDAQ,Finance,0
SUMAU,SUMA Acquisition Corporation Units,NASDAQ,Finance,0
SUNE,SUNation Energy Inc. Common Stock,NASDAQ,Utilities,4871461
SUNS,Sunrise Realty Trust Inc. Common Stock,NASDAQ,Real Estate,101532609
SUPN,Supernus Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,2822471632
SUPX,SuperX AI Technology Limited Ordinary Shares,NASDAQ,,322395351
SURG,SurgePays Inc. Common Stock,NASDAQ,Consumer Discretionary,14201407
SUUN,PowerBank Corporation Common Stock,NASDAQ,Utilities,23858360
SVAC,Spring Valley Acquisition Corp. III Class A Ordinary Shares,NASDAQ,Finance,0
SVACU,Spring Valley Acquisition Corp. III Unit,NASDAQ,Finance,0
SVACW,Spring Valley Acquisition Corp. III Warrant,NASDAQ,Finance,0
SVAQ,Silicon Valley Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
SVAQW,Silicon Valley Acquisition Corp. Warrants,NASDAQ,Finance,0
SVC,Service Properties Trust Common Stock,NASDAQ,Real Estate,252081855
SVCC,Stellar V Capital Corp. Class A Ordinary Shares,NASDAQ,,0
SVCCW,Stellar V Capital Corp. Warrant,NASDAQ,Finance,0
SVCO,Silvaco Group Inc. Common Stock,NASDAQ,Technology,364400101
SVIV,Spring Valley Acquisition Corp. IV Class A Ordinary Shares,NASDAQ,Finance,0
SVIVU,Spring Valley Acquisition Corp. IV Units,NASDAQ,Finance,0
SVIVW,Spring Valley Acquisition Corp. IV Warrants,NASDAQ,Finance,0
SVRA,Savara Inc. Common Stock,NASDAQ,Health Care,1086087342
SVRE,SaverOne 2014 Ltd. American Depositary Shares,NASDAQ,Technology,3021700
SVREW,SaverOne 2014 Ltd. Warrant,NASDAQ,Technology,295556429
SVRN,OceanPal Inc. Common Stock,NASDAQ,Consumer Discretionary,14749206
SWAG,Stran & Company Inc. Common Stock,NASDAQ,Consumer Discretionary,28222139
SWBI,Smith & Wesson Brands Inc. Common Stock,NASDAQ,Industrials,666071363
SWIM,Latham Group Inc. Common Stock,NASDAQ,Industrials,678364868
SWKHL,SWK Holdings Corporation 9.00% Senior Notes due 2027,NASDAQ,,307937577
SWKS,Skyworks Solutions Inc. Common Stock,NASDAQ,Technology,10355446422
SWMR,Swarmer Inc Common Stock,NASDAQ,Technology,414912254
SWVL,Swvl Holdings Corp Class A Common Shares,NASDAQ,Real Estate,18832610
SWVLW,Swvl Holdings Corp Warrant,NASDAQ,Real Estate,79715
SXTC,China SXT Pharmaceuticals Inc. Class A Ordinary Shares,NASDAQ,Health Care,6123219
SXTP,60 Degrees Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,4245229
SY,So-Young International Inc. American Depository Shares,NASDAQ,Technology,300906513
SYBT,Stock Yards Bancorp Inc. Common Stock,NASDAQ,Finance,2100325626
SYM,Symbotic Inc. Class A Common Stock,NASDAQ,Industrials,34323792144
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,NASDAQ,Technology,3903957893
SYPR,Sypris Solutions Inc. Common Stock,NASDAQ,Industrials,84680958
SYRE,Spyre Therapeutics Inc. Common Stock,NASDAQ,Health Care,6408232857
SZZL,Sizzle Acquisition Corp. II Class A ordinary shares,NASDAQ,Finance,0
SZZLR,Sizzle Acquisition Corp. II Right,NASDAQ,Finance,0
TACH,Titan Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
TACHU,Titan Acquisition Corp. Units,NASDAQ,Finance,0
TACHW,Titan Acquisition Corp. Warrants,NASDAQ,Finance,0
TACO,Berto Acquisition Corp. Ordinary Shares,NASDAQ,Finance,377177101
TACOW,Berto Acquisition Corp. Warrant,NASDAQ,Finance,0
TACT,TransAct Technologies Incorporated Common Stock,NASDAQ,Technology,34014483
TALK,Talkspace Inc. Common Stock,NASDAQ,Health Care,868795252
TALKW,Talkspace Inc. Warrant,NASDAQ,Health Care,284029
TANH,Tantech Holdings Ltd. Class A Common Shares,NASDAQ,Industrials,2423910
TAOP,Taoping Inc. Ordinary Shares ,NASDAQ,Technology,12868289
TAOX,Tao Synergies Inc. Common Stock,NASDAQ,Health Care,40198989
TARA,Protara Therapeutics Inc.  Common Stock,NASDAQ,Health Care,300079725
TARS,Tarsus Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,2778057033
TASK,TaskUs Inc. Class A Common Stock,NASDAQ,Technology,580497625
TATT,TAT Technologies Ltd. Ordinary Shares,NASDAQ,Industrials,453890470
TAVI,Tavia Acquisition Corp. Ordinary Shares,NASDAQ,Finance,0
TAVIR,Tavia Acquisition Corp. Right,NASDAQ,Finance,0
TAYD,Taylor Devices Inc. Common Stock,NASDAQ,Industrials,171127994
TBBK,The Bancorp Inc Common Stock,NASDAQ,Finance,2452211857
TBCH,Turtle Beach Corporation Common Stock,NASDAQ,Telecommunications,233598849
TBH,Brag House Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,14774363
TBLA,Taboola.com Ltd. Ordinary Shares,NASDAQ,Technology,926022521
TBLAW,Taboola.com Ltd. Warrant,NASDAQ,Technology,1710332
TBLD,Thornburg Income Builder Opportunities Trust Common Stock,NASDAQ,Finance,698262183
TBPH,Theravance Biopharma Inc. Ordinary Shares,NASDAQ,Health Care,871118109
TBRG,TruBridge Inc. Common Stock,NASDAQ,Technology,383850744
TC,Token Cat Limited American Depositary Shares,NASDAQ,Real Estate,18883901
TCBI,Texas Capital Bancshares Inc. Common Stock,NASDAQ,Finance,4349188815
TCBIO,Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,NASDAQ,Finance,935868223
TCBK,TriCo Bancshares Common Stock,NASDAQ,Finance,1597763241
TCBS,Texas Community Bancshares Inc. Common Stock,NASDAQ,Finance,47868653
TCMD,Tactile Systems Technology Inc. Common Stock,NASDAQ,Health Care,510291696
TCOM,Trip.com Group Limited American Depositary Shares,NASDAQ,Real Estate,33254732774
TCPC,BlackRock TCP Capital Corp. Common Stock,NASDAQ,Finance,369765802
TCRT,Alaunos Therapeutics Inc. Common Stock,NASDAQ,Health Care,6017218
TCRX,TScan Therapeutics Inc. Common Stock,NASDAQ,Health Care,73323598
TCX,Tucows Inc. Class A Common Stock,NASDAQ,Technology,168457617
TDAC,Translational Development Acquisition Corp. Ordinary Shares,NASDAQ,,0
TDIC,Dreamland Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,8214000
TDTH,Trident Digital Tech Holdings Ltd American Depository Shares,NASDAQ,Real Estate,10259240
TDUP,ThredUp Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,563702102
TDWD,Tailwind 2.0 Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
TDWDR,Tailwind 2.0 Acquisition Corp. Rights,NASDAQ,Finance,0
TEAD,Teads Holding Co. Common Stock,NASDAQ,Technology,89503692
TEAM,Atlassian Corporation Class A Common Stock,NASDAQ,Technology,23641014024
TECH,Bio-Techne Corp Common Stock,NASDAQ,Health Care,8564253204
TECX,Tectonic Therapeutic Inc. Common Stock,NASDAQ,Health Care,558858025
TELA,TELA Bio Inc. Common Stock,NASDAQ,Health Care,48794862
TELO,Telomir Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,45382882
TEM,Tempus AI Inc. Class A Common Stock,NASDAQ,Technology,10012571842
TENB,Tenable Holdings Inc. Common Stock,NASDAQ,Technology,2385666711
TENX,Tenax Therapeutics Inc. Common Stock,NASDAQ,Health Care,343329660
TER,Teradyne Inc. Common Stock,NASDAQ,Industrials,52823587145
TERN,Terns Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,6111139106
TFSL,TFS Financial Corporation Common Stock,NASDAQ,Finance,4186116321
TGHL,The GrowHub Limited Class A Ordinary Shares,NASDAQ,Technology,8475436
TGL,Treasure Global Inc. Common Stock,NASDAQ,Real Estate,7239132
TGTX,TG Therapeutics Inc. Common Stock,NASDAQ,Health Care,5466216950
TH,Target Hospitality Corp. Common Stock,NASDAQ,Consumer Discretionary,1508342711
THCH,TH International Limited Ordinary shares,NASDAQ,Consumer Discretionary,70476394
THFF,First Financial Corporation Common Stock,NASDAQ,Finance,778621891
THH,TryHard Holdings Limited Ordinary Shares,NASDAQ,Consumer Discretionary,19318015
THRM,Gentherm Inc Common Stock,NASDAQ,Consumer Discretionary,912351878
THRY,Thryv Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,164537706
TIGO,Millicom International Cellular S.A. Common Stock,NASDAQ,Telecommunications,13998036263
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,NASDAQ,Finance,1272882545
TIL,Instil Bio Inc. Common Stock,NASDAQ,Health Care,53170692
TILE,Interface Inc. Common Stock,NASDAQ,Consumer Discretionary,1558886494
TIPT,Tiptree Inc. Common Stock,NASDAQ,Finance,640945480
TITN,Titan Machinery Inc. Common Stock,NASDAQ,Consumer Discretionary,489259415
TJGC,TJGC Group Limited Ordinary Shares,NASDAQ,Consumer Discretionary,28152000
TKLF,Tokyo Lifestyle Co. Ltd. American Depositary Shares,NASDAQ,Consumer Discretionary,8931168
TKNO,Alpha Teknova Inc. Common Stock,NASDAQ,Health Care,192460618
TLF,Tandy Leather Factory Inc. Common Stock,NASDAQ,Consumer Discretionary,18811644
